Local authority,Library name,Address 1,Address 2,Address 3,Postcode,Unique property reference number,Statutory,Type of library,Year opened,Year closed,Monday staffed hours,Tuesday staffed hours,Wednesday staffed hours,Thursday staffed hours,Friday staffed hours,Saturday staffed hours,Sunday staffed hours,Monday unstaffed hours,Tuesday unstaffed hours,Wednesday unstaffed hours,Thursday unstaffed hours,Friday unstaffed hours,Saturday unstaffed hours,Sunday unstaffed hours,Special hours,Co-located,Co-located with,Notes,URL,Email address
Hertfordshire County Council,Buntingford Library,77 High Street,Buntingford,Hertfordshire,SG9 9AE,100081260500,Yes,LAL,,,10:00-17:30,10:00-17:30,,10:00-17:30,14:00-17:30,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Bushey Library,Sparrows Herne,Bushey,Hertfordshire,WD23 1FA,10034170641,Yes,LAL,,,13:00-18:00,10:00-18:00,13:00-18:00,,10:00-18:00,10:00-17:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Central Resources Library,"New Barnfield, Travellers Lane",Hatfield,Hertfordshire,AL10 8XG,100081151357,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Cheshunt Library,Turners Hill,Cheshunt,Hertfordshire,EN8 8LB,148014636,Yes,LAL,,,09:00-18:00,09:00-18:00,,09:00-17:30,14:00-17:30,09:00-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Chorleywood Community Library,Lower Road,Chorleywood,Hertfordshire,WD3 5LB,100081290082,No,CRL,,,09:30-18:00,,14:00-18:00,09:30-18:00,14:00-18:00,09:30-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Croxley Green Library,Barton Way,Croxley Green,Hertfordshire,WD3 3HB,200000941989,Yes,LAL,,,07:00-20:00,07:00-18:00,07:00-18:00,07:00-20:00,07:00-20:00,07:00-17:00,,,,,,,,,,No,,Operates Open+ swipe card access for 38 hours in addition to staffed hours,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Cuffley Community Library,"Maynards Place, Station Road",Cuffley,Hertfordshire,EN6 4JA,100081162294,Yes,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,,14:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Goffs Oak Community Library,Goffs Lane,Goffs Oak,Hertfordshire,EN7 5ET,148011147,Yes,CRL,,,14:00-18:00,09:00-18:00,,09:00-18:00,14:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Harpenden Library,27 High Street,Harpenden,Hertfordshire,AL5 2RU,10024117510,Yes,LAL,2013,,09:00-18:00,09:00-18:00,09:00-19:00,09:00-19:00,09:00-18:00,09:00-17:00,,,,,,,,,,No,,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Harpenden Library,Vaughan Road,Harpenden,Hertfordshire,AL5 4EN,,No,LAL,,2013,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Hatfield Library,Queensway,Hatfield,Hertfordshire,AL10 0LT,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Hatfield Library,White Lion Square,Hatfield,Hertfordshire,AL10 0LD,10093070289,Yes,LAL,2019,,13:00-18:00,10:00-18:00,10:00-18:00,,10:00-19:00,10:00-17:00,,,,,,,,,,No,,Reopened on new site.,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Hemel Hempstead Library,Civic Centre,Hemel Hempstead,Hertfordshire,HP1 1HH,100081165304,No,LAL,,2017,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Hemel Hempstead Library,"The Forum, Marlowes",Hemel Hempstead,Hertfordshire,HP1 1DN,10093315732,Yes,LAL,2017,,09:00-18:00,09:00-18:00,09:00-18:00,09:00-19:00,09:00-18:00,09:30-16:00,12:00-16:00,,,,,,,,,Yes,"Dacorum Borough Council Civic Hub including Cafï¿½, Registrar Office, Mayors office etc",Reopened on new site. Self service 09:00 - 12:00 Tues (no staff or volunteer support),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Hertford Library,"Dolphin Yard, Maidenhead Street",Hertford,Hertfordshire,SG14 1DR,10023085217,Yes,LAL,2012,,09:30-17:30,13:00-18:00,,09:30-18:00,09:30-17:30,09:30-17:00,,,,,,,,,,No,,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Hertford Library,Old Cross,Hertford,Hertfordshire,SG14 1RB,,Yes,LAL,,2012,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Hertfordshire Archives & Local Studies,"Register Office Block, County Hall, Pegs Lane",Hertford,Hertfordshire,SG13 8EJ,10034625895,Yes,LAL,,,,09:00-17:00,09:00-17:00,09:00-17:00,09:00-12:30,10:00-14:00,,,,,,,,,,Yes,On County Hall site,Sat open 1st and 2nd Sat of month 10:00 - 14:00; Tues: 1st Tues of month open 17:00 - 19:30 by appointment only.,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Hitchin Library,Paynes Park,Hitchin,Hertfordshire,SG5 1EW,100081256231,Yes,LAL,,,13:00-18:00,10:00-19:00,,10:00-18:00,10:00-18:00,10:00-17:00,,,,,,,,,,No,,Significantly refurbished 2017,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Hoddesdon Library,98a High Street,Hoddesdon,Hertfordshire,EN11 8HD,148027915,Yes,LAL,,,09:00-18:00,09:00-18:00,09:00-19:00,09:00-17:30,09:00-18:00,09:00-16:00,,,,,,,,,,Yes,Post Office has relocated to be within the Library,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Kings Langley Community Library,The Nap,Kings Langley,Hertfordshire,WD4 8ET,200004059479,Yes,CRL,,,09:00-18:00,14:00-18:00,,14:00-18:00,09:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Knebworth Community Library,7 St. Martins Road,Knebworth,Hertfordshire,SG3 6ER,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Knebworth Community Library,"St. Martin's Church, St.Martins Road",Knebworth,Hertfordshire,SG3 6ER,100081254932,Yes,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,,09:00-13:00,,,,,,,,,,Yes,Currently colocated within Church. When new library opens it will be co-located with Health Centre,Temporary library whist awaiting new library building to be completed (estimated Spring 2020),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Letchworth Library,Broadway,Letchworth,Hertfordshire,SG6 3PF,100081258499,Yes,LAL,,,10:00-18:00,13:00-19:00,10:00-18:00,,10:00-18:00,10:00-17:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Leverstock Green Community Library (Hemel Hempstead),"Village Centre, Leverstock Green Road",Hemel Hempstead,Hertfordshire,HP3 8QG,100081182671,Yes,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,10:00-14:00,14:00-18:00,09:00-13:00,,,,,,,,,,Yes,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,London Colney Community Library,"Community Centre,  Caledon Road",London Colney,Hertfordshire,AL2 1PU,100081151801,Yes,CRL,,,14:00-18:00,14:00-18:00,,14:00-18:00,14:00-18:00,09:00-13:00,,,,,,,,,,Yes,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Marshalswick Library (St. Albans),The Ridgeway,St. Albans,Hertfordshire,AL4 9TU,100081154979,Yes,LAL,,,10:00-18:00,13:00-18:00,,10:00-18:00,13:00-18:00,10:00-17:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,North Watford Library,St Albans Road,Watford,Hertfordshire,WD24 7RW,100081287456,Yes,LAL,,,09:30-18:00,09:30-18:00,09:30-18:00,,13:00-18:00,09:30-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Oakmere Library (Potters Bar),High Street,Oakmere,Hertfordshire,EN6 5BZ,10034170292,Yes,LAL,,,13:00-18:00,10:00-18:00,,10:00-18:00,13:00-18:00,10:00-17:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Oxhey Library (South Oxhey),Bridlington Road,South Oxhey,Hertfordshire,WD19 7AG,100081284217,Yes,LAL,,,14:00-18:00,09:30-18:00,,09:30-18:00,09:30-18:00,09:30-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Performing Arts Library,"Centrapark, Bessemer Road",Welwyn Garden City,Hertfordshire,AL7 1HT,10091751644,Yes,LAL,2012,,09:00-17:30,09:00-17:30,09:00-17:30,09:00-19:00,09:00-17:30,10:00-16:00,,,,,,,,,,Yes,On same site as Central Stocks Unit (Library HQ),Reopened on new site (previously part of Central Resources Library until 2012),https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Radlett Library,Aldenham Avenue,Radlett,Hertfordshire,WD7 8HL,10034169306,Yes,LAL,,,09:30-18:00,10:00-18:00,,10:00-18:00,10:00-18:00,10:00-14:00,,,,,,,,,,No,,Supported Self Service TTO Mon 9:30 -12:30,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Redbourn Community Library,Dunstable Road,Redbourn,Hertfordshire,AL3 7BE,100080848357,Yes,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,09:00-12:00,14:00-18:00,09:00-12:00,,,,,,,,,,Yes,Fire Station,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Redbourn Community Library,Lamb Lane,Redbourn,Hertfordshire,AL3 7BE,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Rickmansworth Library,High Street,Rickmansworth,Hertfordshire,WD3 1EH,200000938866,Yes,LAL,,,09:30-18:00,09:30-18:00,,09:30-18:00,13:00-18:00,09:30-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Royston Library,Market Hill,Royston,Hertfordshire,SG8 9JN,100081260350,Yes,LAL,,,10:00-17:30,10:00-17:30,10:00-17:30,10:00-13:00,10:00-17:30,09:00-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Sawbridgeworth Community Library,The Forebury,Sawbridgeworth,Hertfordshire,CM21 9BD,100081158742,Yes,CRL,,,09:00-18:00,,09:00-18:00,14:00-18:00,14:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,St. Albans Library,The Maltings,St. Albans,Hertfordshire,AL1 3JQ,100081150508,Yes,LAL,,,10:00-18:00,10:00-19:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,12:00-16:00,,,,,,,,,No,,Significant refurbishment in 2019,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Stevenage Central Library,Southgate,Stevenage,Hertfordshire,SG1 1HD,100081247181,Yes,LAL,,,10:00-19:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,12:00-16:00,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Stevenage Old Town Library,38 High Street,Stevenage,Hertfordshire,SG1 3EF,10070250756,Yes,LAL,,,14:00-18:00,14:00-18:00,,14:00-18:00,14:00-18:00,09:00-13:00,,,,,,,,,,Yes,Thriving Families Team occupy first floor,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Tring Library,High Street,Tring,Hertfordshire,HP23 4AF,200004058756,Yes,LAL,,,09:30-18:00,13:00-18:00,,13:00-18:00,09:30-18:00,09:30-16:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Waltham Cross Library,123 High Street,Waltham Cross,Hertfordshire,EN8 7AN,148012219,Yes,LAL,,,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-13:00,,,,,,,,,,Yes,Broxbourn Borough Council One Stop Shop,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Ware Library,87 High Street,Ware,Hertfordshire,SG12 9AD,100081249276,Yes,LAL,,,10:00-17:30,10:00-17:30,14:00-17:30,,10:00-17:30,10:00-17:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Watford Central Library,Hempstead Road,Watford,Hertfordshire,WD17 3EU,100081283035,Yes,LAL,,,09:30-18:00,09:30-19:00,09:30-18:00,09:30-19:00,09:30-18:00,09:30-16:00,13:00-17:00,,,,,,,,,No,,Significant refurbishment in 2016,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Welwyn Community Library,"Civic Centre, Prospect Place",Welwyn,Hertfordshire,AL6 9ER,100081156272,Yes,CRL,,,14:00-18:00,14:00-18:00,14:00-18:00,,14:00-18:00,09:00-13:00,,,,,,,,,,Yes,On same site as Community Centre,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Welwyn Garden City Central Library & Information Service,Campus West,Welwyn Garden City,Hertfordshire,AL8 6AJ,200003856291,Yes,LAL,,,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,10:00-17:00,13:00-17:00,,,,,,,,,No,,Significant refurbishment in 2012,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Wheathampstead Community Library,Marford Road,Wheathampstead,Hertfordshire,AL4 8AY,100081154673,Yes,CRL,2019,,14:00-18:00,14:00-18:00,14:00-18:00,14:00-18:00,,09:00-13:00,,,,,,,,,,Yes,Fire Station,Reopened on new site,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
Hertfordshire County Council,Wheathampstead Community Library,"Memorial Hall, Marford Road",Wheathampstead,Hertfordshire,AL4 8AY,,No,LAL,,2019,,,,,,,,,,,,,,,,No,,Closed and relocated to new site,,
Hertfordshire County Council,Woodhall Library,Cole Green Lane,Welwyn Garden City,Hertfordshire,AL7 3JA,100081157200,Yes,LAL,,,09:00-18:00,14:00-18:00,,14:00-18:00,09:00-18:00,09:00-13:00,,,,,,,,,,No,,,https://www.hertfordshire.gov.uk/,libraries.information@hertfordshire.gov.uk
